Index_1   ,Index_2   ,Filename_1               ,Filename_2               ,Str_sim        ,Eff_sim        ,Loose_sim      ,Connect   
6         ,38        ,002_7aac.mol2            ,013_7aba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,39        ,002_7aac.mol2            ,013_7aca.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,40        ,002_7aac.mol2            ,013_7aca.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,41        ,002_7aac.mol2            ,014_7aca.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,42        ,002_7aac.mol2            ,014_7ada.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,43        ,002_7aac.mol2            ,014_7ada.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,44        ,002_7aac.mol2            ,015_7ada.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,45        ,002_7aac.mol2            ,015_7aea.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,46        ,002_7aac.mol2            ,015_7aea.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,47        ,002_7aac.mol2            ,016_7aea.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,48        ,002_7aac.mol2            ,016_7aga.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,49        ,002_7aac.mol2            ,016_7aga.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,50        ,002_7aac.mol2            ,017_7aga.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,51        ,002_7aac.mol2            ,017_7aha.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,52        ,002_7aac.mol2            ,017_7aha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,53        ,002_7aac.mol2            ,018_7aha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,54        ,002_7aac.mol2            ,018_7ahb.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,55        ,002_7aac.mol2            ,018_7ahb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,56        ,002_7aac.mol2            ,019_7ahb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,57        ,002_7aac.mol2            ,019_7aia.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,58        ,002_7aac.mol2            ,019_7aia.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,59        ,002_7aac.mol2            ,020_7aia.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,60        ,002_7aac.mol2            ,020_7bba.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,61        ,002_7aac.mol2            ,020_7bba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,62        ,002_7aac.mol2            ,021_7bba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,63        ,002_7aac.mol2            ,021_7bha.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,64        ,002_7aac.mol2            ,021_7bha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,65        ,002_7aac.mol2            ,022_7bha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,66        ,002_7aac.mol2            ,022_7bhb.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,67        ,002_7aac.mol2            ,022_7bhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,68        ,002_7aac.mol2            ,023_7bhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,69        ,002_7aac.mol2            ,023_7cba.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,70        ,002_7aac.mol2            ,023_7cba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,71        ,002_7aac.mol2            ,024_7cba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,72        ,002_7aac.mol2            ,024_7cfa.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,73        ,002_7aac.mol2            ,024_7cfa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,74        ,002_7aac.mol2            ,025_7cfa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,75        ,002_7aac.mol2            ,025_7cha.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,76        ,002_7aac.mol2            ,025_7cha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,77        ,002_7aac.mol2            ,026_7cha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,78        ,002_7aac.mol2            ,026_7dba.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,79        ,002_7aac.mol2            ,026_7dba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,80        ,002_7aac.mol2            ,027_7dba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,81        ,002_7aac.mol2            ,027_7dda.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,82        ,002_7aac.mol2            ,027_7dda.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,83        ,002_7aac.mol2            ,028_7dda.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,84        ,002_7aac.mol2            ,028_7dea.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,85        ,002_7aac.mol2            ,028_7dea.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,86        ,002_7aac.mol2            ,029_7dea.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,87        ,002_7aac.mol2            ,029_7dfa.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,88        ,002_7aac.mol2            ,029_7dfa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,89        ,002_7aac.mol2            ,030_7dfa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,90        ,002_7aac.mol2            ,030_7dfc.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,91        ,002_7aac.mol2            ,030_7dfc.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,92        ,002_7aac.mol2            ,031_7dfc.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,93        ,002_7aac.mol2            ,031_7dfm.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,94        ,002_7aac.mol2            ,031_7dfm.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,95        ,002_7aac.mol2            ,032_7dfm.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,96        ,002_7aac.mol2            ,032_7dfn.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,97        ,002_7aac.mol2            ,032_7dfn.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,98        ,002_7aac.mol2            ,033_7dfn.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,99        ,002_7aac.mol2            ,033_7dfo.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,100       ,002_7aac.mol2            ,033_7dfo.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,101       ,002_7aac.mol2            ,034_7dfo.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,102       ,002_7aac.mol2            ,034_7dga.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,103       ,002_7aac.mol2            ,034_7dga.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,104       ,002_7aac.mol2            ,035_7dga.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,105       ,002_7aac.mol2            ,035_7dha.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,106       ,002_7aac.mol2            ,035_7dha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,107       ,002_7aac.mol2            ,036_7dha.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,108       ,002_7aac.mol2            ,036_7dhb.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,109       ,002_7aac.mol2            ,036_7dhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,110       ,002_7aac.mol2            ,037_7dhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,111       ,002_7aac.mol2            ,037_7eba.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,112       ,002_7aac.mol2            ,037_7eba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,113       ,002_7aac.mol2            ,038_7eba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,114       ,002_7aac.mol2            ,038_7efa.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,115       ,002_7aac.mol2            ,038_7efa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,116       ,002_7aac.mol2            ,039_7efa.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,117       ,002_7aac.mol2            ,039_7fba.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,118       ,002_7aac.mol2            ,039_7fba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,119       ,002_7aac.mol2            ,040_7fba.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,120       ,002_7aac.mol2            ,040_7fhb.mol2            ,1.22140        ,1.22140        ,1.22140        ,Yes       ,0:0
6         ,121       ,002_7aac.mol2            ,040_7fhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
6         ,122       ,002_7aac.mol2            ,041_7fhb.sdf             ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,8         ,002_7aac.sdf             ,003_7aac.sdf             ,1.00000        ,1.00000        ,1.00000        ,Yes       ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,24:24,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41,42:42,43:43,44:44,45:45,46:46,47:47,48:48,49:49,50:50,51:51
7         ,9         ,002_7aac.sdf             ,003_7aad.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,10        ,002_7aac.sdf             ,003_7aad.sdf             ,0.40657        ,0.40657        ,0.40657        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:40,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:34,37:35,38:36,39:37,40:38,41:39
7         ,11        ,002_7aac.sdf             ,004_7aad.sdf             ,0.40657        ,0.40657        ,0.40657        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:40,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:34,37:35,38:36,39:37,40:38,41:39
7         ,12        ,002_7aac.sdf             ,004_7aaf.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,13        ,002_7aac.sdf             ,004_7aaf.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,14        ,002_7aac.sdf             ,005_7aaf.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,15        ,002_7aac.sdf             ,005_7aag.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,16        ,002_7aac.sdf             ,005_7aag.sdf             ,0.20190        ,0.20190        ,0.20190        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,23:23,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,17        ,002_7aac.sdf             ,006_7aag.sdf             ,0.20190        ,0.20190        ,0.20190        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,23:23,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,18        ,002_7aac.sdf             ,006_7aah.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,19        ,002_7aac.sdf             ,006_7aah.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:42,37:34,38:35,39:36,40:37,41:38
7         ,20        ,002_7aac.sdf             ,007_7aah.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:42,37:34,38:35,39:36,40:37,41:38
7         ,21        ,002_7aac.sdf             ,007_7aai.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,22        ,002_7aac.sdf             ,007_7aai.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,23        ,002_7aac.sdf             ,008_7aai.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,24        ,002_7aac.sdf             ,008_7aaj.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,25        ,002_7aac.sdf             ,008_7aaj.sdf             ,0.49659        ,0.49659        ,0.49659        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:40,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:34,37:35,38:36,39:37,40:38,41:39
7         ,26        ,002_7aac.sdf             ,009_7aaj.sdf             ,0.49659        ,0.49659        ,0.49659        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:40,23:22,25:23,26:24,27:25,28:26,29:27,30:28,31:29,32:30,33:31,34:32,35:33,36:34,37:35,38:36,39:37,40:38,41:39
7         ,27        ,002_7aac.sdf             ,009_7aak.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,28        ,002_7aac.sdf             ,009_7aak.sdf             ,0.52205        ,0.52205        ,0.52205        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,29        ,002_7aac.sdf             ,010_7aak.sdf             ,0.52205        ,0.52205        ,0.52205        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,30        ,002_7aac.sdf             ,010_7aal.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,31        ,002_7aac.sdf             ,010_7aal.sdf             ,0.25924        ,0.25924        ,0.25924        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,32        ,002_7aac.sdf             ,011_7aal.sdf             ,0.25924        ,0.25924        ,0.25924        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,33        ,002_7aac.sdf             ,011_7aam.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,34        ,002_7aac.sdf             ,011_7aam.sdf             ,0.54881        ,0.54881        ,0.54881        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,24:41,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,35        ,002_7aac.sdf             ,012_7aam.sdf             ,0.54881        ,0.54881        ,0.54881        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,24:41,25:24,26:25,27:26,28:27,29:28,30:29,31:30,32:31,33:32,34:33,35:34,36:35,37:36,38:37,39:38,40:39,41:40
7         ,36        ,002_7aac.sdf             ,012_7aba.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,37        ,002_7aac.sdf             ,012_7aba.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,38        ,002_7aac.sdf             ,013_7aba.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,39        ,002_7aac.sdf             ,013_7aca.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,40        ,002_7aac.sdf             ,013_7aca.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,41        ,002_7aac.sdf             ,014_7aca.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,42        ,002_7aac.sdf             ,014_7ada.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,43        ,002_7aac.sdf             ,014_7ada.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,44        ,002_7aac.sdf             ,015_7ada.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,45        ,002_7aac.sdf             ,015_7aea.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,46        ,002_7aac.sdf             ,015_7aea.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,47        ,002_7aac.sdf             ,016_7aea.sdf             ,0.24660        ,0.24660        ,0.24660        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,48        ,002_7aac.sdf             ,016_7aga.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,49        ,002_7aac.sdf             ,016_7aga.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,50        ,002_7aac.sdf             ,017_7aga.sdf             ,0.22313        ,0.22313        ,0.22313        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:40,41:41
7         ,51        ,002_7aac.sdf             ,017_7aha.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,52        ,002_7aac.sdf             ,017_7aha.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:46,41:43
7         ,53        ,002_7aac.sdf             ,018_7aha.sdf             ,0.18268        ,0.18268        ,0.18268        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:46,41:43
7         ,54        ,002_7aac.sdf             ,018_7ahb.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,55        ,002_7aac.sdf             ,018_7ahb.sdf             ,0.16530        ,0.16530        ,0.16530        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:43,41:40
7         ,56        ,002_7aac.sdf             ,019_7ahb.sdf             ,0.16530        ,0.16530        ,0.16530        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,40:43,41:40
7         ,57        ,002_7aac.sdf             ,019_7aia.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
7         ,58        ,002_7aac.sdf             ,019_7aia.sdf             ,0.25924        ,0.25924        ,0.25924        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,41:40
7         ,59        ,002_7aac.sdf             ,020_7aia.sdf             ,0.25924        ,0.25924        ,0.25924        ,No        ,0:0,1:1,2:2,3:3,4:4,5:5,6:6,7:7,8:8,9:9,10:10,11:11,12:12,13:13,14:14,15:15,16:16,17:17,18:18,19:19,20:20,21:21,22:22,23:23,25:25,26:26,27:27,28:28,29:29,30:30,31:31,32:32,33:33,34:34,35:35,36:36,37:37,38:38,39:39,41:40
7         ,60        ,002_7aac.sdf             ,020_7bba.mol2            ,0.00000        ,0.00000        ,0.00000        ,No        ,
